deformacia,napatie
-0.003133608,-0.1214253
-0.003114639,0.03035881
-0.003133608,-0.06071265
-0.003117835,0.3035632
-0.003127216,0.51606
-0.003111546,1.335683
-0.003120928,2.246373
-0.003095773,4.735597
-0.003083196,8.955138
-0.003026598,18.12277
-0.002995155,26.22793
-0.002944742,33.72596
-0.002929072,39.82761
-0.002888144,45.29175
-0.002878763,49.7845
-0.002844124,53.8219
-0.002840928,57.19146
-0.002809484,60.40924
-0.00281268,63.05025
-0.00278433,65.69125
-0.002787526,67.93763
-0.002762268,70.30543
-0.002765464,72.30895
-0.002737114,74.55533
-0.002743402,76.43742
-0.002718247,78.6838
-0.002718247,81.17302
-0.002683608,85.5747
-0.002671031,90.43172
-0.00262701,95.77445
-0.002620721,100.419
-0.00258299,104.7599
-0.002573505,108.4634
-0.002538969,112.0455
-0.002538969,115.0508
-0.002510618,118.0561
-0.002510618,120.5756
-0.002482268,123.7023
-0.002472887,127.3755
-0.002444536,131.8682
-0.002428866,135.7842
-0.002394227,139.8823
-0.002387938,143.3429
-0.002356495,146.925
-0.002356495,149.8999
-0.002321856,153.3909
-0.00231866,156.639
-0.002284124,160.6764
-0.002280928,164.1371
-0.002243196,167.962
-0.002236907,171.7869
-0.002199175,175.8546
-0.002195979,179.4367
-0.002161443,182.958
-0.002158247,186.3276
-0.002126804,189.6668
-0.002123608,192.581
-0.002085876,196.2542
-0.002085876,199.5934
-0.002048144,203.57
-0.002041856,207.2432
-0.002004124,211.0377
-0.002000928,214.2858
-0.001966289,217.6858
-0.001966289,220.6607
-0.001931753,224.4552
-0.001925464,228.4319
-0.001887732,232.3783
-0.001884536,235.6568
-0.001846804,239.0567
-0.001846804,242.062
-0.001815361,245.0672
-0.001815361,247.7993
-0.001780722,250.9564
-0.001777526,254.3867
-0.00174299,257.9991
-0.001736701,261.2169
-0.001705258,264.9507
-0.001698866,268.047
-0.001667423,271.4773
-0.001667423,274.2701
-0.001629691,277.245
-0.001629691,280.3717
-0.001595052,284.1967
-0.001591959,287.3234
-0.00155732,290.6626
-0.001551031,293.6982
-0.001516392,297.3713
-0.001513299,300.8016
-0.00147866,304.3533
-0.001472371,307.5103
-0.001444124,310.6978
-0.001444124,313.3084
-0.001409485,315.828
-0.001412577,318.2262
-0.001374845,320.8065
-0.001378041,323.3867
-0.001337113,327.0902
-0.001333917,330.8848
-0.001296186,334.9222
-0.001289897,337.8364
-0.001258454,340.6899
-0.001261649,342.8148
-0.00122701,345.213
-0.00122701,347.338
-0.001189278,349.9486
-0.001186082,352.0735
-0.001148351,354.5324
-0.001151443,356.0199
-0.001107423,356.9913
-0.001066495,357.993
-0.0009029897,360.7859
-0.0006103092,363.8518
-0.001060206,367.7982
-0.0003114433,371.0767
0.0003932989,373.8998
0.001620309,375.3569
0.0003775258,376.4801
0.0005443299,376.9051
0.001050825,378.4533
0.000968969,378.9693
0.001374845,377.3301
0.001069691,380.9425
0.0014,388.1066
1.57732e-05,394.1475
0.0007519588,399.8242
0.0002548454,404.2562
0.0006921649,408.5365
0.00119866,411.9364
0.0009752578,415.1542
0.001456701,417.947
0.001966289,420.9219
0.001875052,423.4111
0.00233134,425.9914
0.0006858763,428.2378
0.001201856,430.727
0.001642268,432.7002
0.002104742,435.0376
0.002463402,436.9197
0.001815361,439.1054
0.002208557,440.8053
0.002636495,442.8696
0.003029691,444.4785
0.003476495,446.482
0.003847732,448.2426
0.0001636082,450.3069
0.0005159794,451.8854
0.0009658763,453.8586
0.001293093,455.7407
0.001632886,457.8353
0.001975773,459.6566
0.002391031,461.7209
0.002752887,463.3298
0.001340206,465.2726
0.0009721649,466.7297
0.001447216,468.7939
0.001875052,470.3117
0.002324949,472.1635
0.002598763,473.6813
0.002866186,475.6848
0.003256289,477.1723
0.00370299,479.1758
0.004099381,480.6936
0.004486392,482.6364
0.001274227,484.0936
0.001761856,486.006
0.002076495,487.4631
0.002369072,489.2845
0.0001070103,490.772
0.0006449484,492.4719
0.001148351,493.838
0.001651753,495.5076
0.002079588,496.8432
0.002262062,498.695
0.002765464,499.9699
0.003312886,501.6699
0.003671546,502.7931
0.002667938,504.2805
0.003139897,505.4037
0.003681031,506.9216
0.004134021,507.984
0.004536701,509.3804
0.001846804,510.3822
0.002334433,511.7786
0.00258299,512.75
0.002158247,514.025
0.001922268,514.6928
0.002167732,515.8464
0.002482268,516.757
0.002724536,517.9106
0.003061237,518.6392
0.003095773,519.8231
0.003199588,520.5212
0.003495361,521.7051
0.003787938,522.4944
0.002469691,523.5265
0.002734021,524.1943
0.003136701,525.2568
0.003404124,526.1068
0.003325464,527.321
0.003706186,528.2014
0.003961031,529.2943
0.003511134,530.0228
0.003334949,531.0245
0.003649484,531.662
0.002734021,532.6031
0.003152474,533.2405
0.003586598,534.1512
0.003961031,534.5762
0.004335361,535.3351
0.002516907,535.7298
0.00290701,536.4584
0.002419382,536.6708
0.002696289,537.3387
0.002903918,537.6423
0.003105258,538.3708
0.00202299,538.644
0.002214846,539.2512
0.002428866,539.6458
0.002510618,540.2529
0.002734021,540.5868
0.003076907,541.285
0.00338835,541.5886
0.003693608,542.135
0.003961031,542.2868
0.003863505,542.9546
0.003725051,543.1974
0.003847732,543.5314
0.003633814,543.5921
0.003916907,543.9564
0.002457113,543.8653
0.002019794,544.2296
0.002255773,544.1992
0.002523196,544.4724
0.002734021,544.5939
0.002966804,544.8671
0.003035979,544.8367
0.003237423,545.3224
0.003419897,545.5046
0.003640103,545.8081
0.003835154,545.9296
0.004071134,546.3849
0.004278763,546.5367
0.004517835,546.8706
0.004712887,546.9617
0.002494845,547.3259
0.00270567,547.5385
0.002966804,547.842
0.003190206,547.9027
0.003435567,548.0848
0.003630618,547.9938
0.00385402,548.1759
0.004030206,548.0848
0.004237835,548.1456
0.004149794,547.933
0.002479175,548.0545
0.002507526,547.7813
0.00239732,547.8724
0.002469691,547.5991
0.002595567,547.5991
0.00267732,547.2349
0.002790619,547.2652
0.002869278,547.0831
0.002982577,547.2652
0.00306433,547.1741
0.003183917,547.5385
0.003271959,547.5688
0.003401031,548.0241
0.003495361,548.1456
0.003636907,548.8134
0.00374701,549.1777
0.00390433,549.9063
0.004033402,550.2402
0.004200103,550.6955
0.004332268,550.9384
0.004492681,551.2723
0.001802784,551.2115
0.001975773,551.2723
0.00211732,550.9991
0.002277835,551.1508
0.002409897,550.8776
0.002576701,550.8473
0.002686804,550.6044
0.002822062,550.6652
0.002919588,550.4526
0.003042268,550.3919
0.003117835,550.2705
0.003215361,550.3008
0.003262577,550.058
0.003341237,550.1187
0.001308763,550.2402
0.001359175,550.5437
0.001466082,550.5134
0.001598247,550.5741
0.001670619,550.4526
0.001783814,550.5134
0.001853093,550.2402
0.001966289,550.2402
0.002032371,549.9669
0.002126804,549.6937
0.002170825,549.3295
0.002240103,549.1473
0.002262062,548.8134
0.00231866,548.8741
0.002258969,548.692
0.001812165,548.783
0.001768144,548.6313
0.001834227,548.5402
0.001856186,548.1152
0.001915979,547.9634
0.001941134,547.8116
0.002004124,547.8116
0.00202299,547.3867
0.002076495,547.2956
0.002085876,546.7491
0.002136186,546.5367
0.002142474,545.9902
0.002183402,545.8081
0.002189691,545.3224
0.002227423,545.1099
0.002227423,544.7457
0.002262062,544.351
0.002258969,543.6528
0.002287216,543.3492
0.002280928,542.8029
0.002306082,542.2261
0.002296701,541.3761
0.00231866,540.9814
0.002306082,540.2833
0.002324949,539.7368
0.002309278,539.0386
0.002324949,538.4012
0.002306082,537.369
0.002321856,536.6708
0.002299794,535.3351
0.002312371,534.3941
0.002287216,533.4834
0.002299794,532.2388
0.002274639,530.721
0.002290412,529.9621
0.002268351,529.1425
0.002280928,528.4443
0.002255773,527.0479
0.002265258,525.955
0.002240103,524.0426
0.002249484,522.6462
0.00222433,521.007
0.002230619,519.5498
0.002199175,517.4553
0.002208557,515.907
0.002177113,513.9642
0.002183402,511.9
0.002155154,510.1393
0.002164536,508.4394
0.002136186,506.4055
0.002139381,504.3109
0.002111031,502.2467
0.00211732,500.4253
0.002085876,498.3307
0.002092165,496.2665
0.002060722,493.3523
0.002060722,491.2273
0.002029278,489.3148
0.002035567,486.9167
0.001997835,483.9418
0.002004124,481.6347
0.001975773,479.6312
0.001975773,477.1116
0.00194433,474.8348
0.00194433,472.7099
0.001912887,470.1296
0.001915979,467.8832
0.001884536,465.2119
0.001884536,462.6012
0.001846804,459.8084
0.001849897,457.5924
0.001818454,455.1335
0.001818454,451.9765
0.001780722,449.3051
0.001777526,446.573
0.001746083,444.0535
0.001749278,441.716
0.001717835,439.4089
0.001714639,436.0697
0.001670619,431.9716
0.001667423,430.0591
0.001639175,427.6306
0.001629691,424.2307
0.00160134,421.8933
0.001598247,419.0398
0.001560515,415.8524
0.00155732,412.6953
0.001522783,409.9936
0.001522783,407.1704
0.001484948,403.983
0.00147866,401.0081
0.001440928,397.6385
0.001444124,395.7564
0.001409485,392.994
0.001396907,389.7458
0.001359175,386.3156
0.001359175,383.796
0.00132134,380.2443
0.001315052,377.0872
0.001280515,374.2337
0.001271031,370.6213
0.00122701,367.3428
0.001223814,364.0947
0.001192371,361.3019
0.00118299,358.0841
0.001138866,353.8342
0.001135773,351.2843
0.001098041,348.6433
0.001094845,345.1523
0.001050825,341.4792
0.00104134,338.3828
0.001006804,334.7097
0.0009973196,331.4919
0.0009626804,328.6081
0.0009626804,325.967
0.000915567,322.385
0.0009029897,318.1958
0.000858866,314.4923
0.0008557732,311.7906
0.0008180412,308.2693
0.0008117526,304.6265
0.0007676288,300.7712
0.0007582474,297.7052
0.0007236082,294.5785
0.000711031,291.209
0.0006795876,288.4465
0.0006701031,285.077
0.0006260825,281.3431
0.0006165979,277.5486
0.0005725773,273.6933
0.0005631958,270.2934
0.0005253609,266.8328
0.0005159794,263.8578
0.0004750516,260.0937
0.0004561855,255.2063
0.0004184536,251.7457
0.0004026804,248.3154
0.0003681443,245.1583
0.0003586598,241.8191
0.0003209278,238.6924
0.0003083505,235.5353
0.0002706186,231.589
0.0002579381,228.1587
0.0002139175,224.3035
0.0002045361,220.6
0.0001573196,216.6536
0.000147835,213.2537
0.0001070103,209.611
9.752577e-05,206.2718
5.659794e-05,202.8111
4.721649e-05,199.5326
-3.195876e-06,195.3434
-1.57732e-05,190.8811
-5.979381e-05,187.4811
-7.546392e-05,183.4437
-0.0001163917,179.4367
-0.0001289691,176.0368
-0.000166701,173.0011
-0.0001824742,169.5709
-0.0002234021,165.6245
-0.0002359794,161.7389
-0.0002831959,157.6408
-0.000298866,153.998
-0.0003397938,150.6892
-0.0003523711,146.9857
-0.0003963918,142.8572
-0.0004184536,139.1537
-0.0004593814,135.1467
-0.0004750516,131.2307
-0.000522268,127.4058
-0.0005316494,124.2184
-0.0005725773,120.6363
-0.0005883505,116.69
-0.000635567,112.683
-0.0006575258,107.7349
-0.0006984536,104.3653
-0.0007173195,100.4797
-0.0007613402,96.95835
-0.0007771134,93.28522
-0.0008148453,89.73353
-0.0008306185,86.45503
-0.0008714433,82.99441
-0.0008935051,78.50166
-0.0009438144,73.79641
-0.0009563917,70.06258
-0.001000515,66.32874
-0.001022474,62.62526
-0.001063402,59.01285
-0.001082268,55.58257
